solv_ratio_1,solv_ratio_2,solv_ratio_3,solv_ratio_4,mol_wt_solv_1,mol_wt_solv_2,mol_wt_solv_3,mol_wt_solv_4,mol_wt_salt,conc_salt,temperature
1,0,0,0,102.0316941,0,0,0,410.0768684,0.0095686,25
1,0,0,0,102.0316941,0,0,0,410.0768684,0.0071747,25
1,0,0,0,102.0316941,0,0,0,410.0768684,0.0047815,25
1,0,0,0,102.0316941,0,0,0,410.0768684,0.0023963,25
1,0,0,0,102.0316941,0,0,0,410.0768684,0.001676,25
1,0,0,0,102.0316941,0,0,0,410.0768684,0.0009594,25
1,0,0,0,102.0316941,0,0,0,341.2332863,0.0096754,25
1,0,0,0,102.0316941,0,0,0,341.2332863,0.007255,25
1,0,0,0,102.0316941,0,0,0,341.2332863,0.0048379,25
1,0,0,0,102.0316941,0,0,0,341.2332863,0.0024191,25
1,0,0,0,102.0316941,0,0,0,341.2332863,0.0017084,25
1,0,0,0,102.0316941,0,0,0,341.2332863,0.0009705,25
1,0,0,0,102.0316941,0,0,0,561.4505812,0.0101579,25
1,0,0,0,102.0316941,0,0,0,561.4505812,0.0076219,25
1,0,0,0,102.0316941,0,0,0,561.4505812,0.0050831,25
1,0,0,0,102.0316941,0,0,0,561.4505812,0.0025433,25
1,0,0,0,102.0316941,0,0,0,561.4505812,0.0017816,25
1,0,0,0,102.0316941,0,0,0,561.4505812,0.0010181,25
0.5,0.5,0,0,88.01604399,72.05751488,0,0,105.9645157,1,25
0.5,0.5,0,0,88.01604399,86.07316494,0,0,105.9645157,1,25
0.5,0.5,0,0,88.01604399,90.06807956,0,0,105.9645157,1,25
0.5,0.5,0,0,88.01604399,74.03677943,0,0,105.9645157,1,25
0.5,0.5,0,0,88.01604399,118.0993797,0,0,105.9645157,1,25
0.857142857,0.142857143,0,0,88.01604399,102.0316941,0,0,195.9280204,1.5,25
0.5,0.5,0,0,88.01604399,86.07316494,0,0,195.9280204,1.5,25
0.5,0.5,0,0,88.01604399,90.06807956,0,0,195.9280204,1.5,25
0.5,0.5,0,0,88.01604399,74.03677943,0,0,195.9280204,1.5,25
0.5,0.5,0,0,88.01604399,72.05751488,0,0,94.01892283,1,25
0.5,0.5,0,0,88.01604399,72.05751488,0,0,155.9680291,1,25
0.5,0.5,0,0,88.01604399,72.05751488,0,0,105.9645157,1,25
0.5,0.5,0,0,88.01604399,72.05751488,0,0,195.9280204,1.5,25
1,0,0,0,102.0316941,0,0,0,105.9645157,1,25
1,0,0,0,102.0316941,0,0,0,105.9645157,0.5,25
1,0,0,0,102.0316941,0,0,0,105.9645157,2,25
0.5,0.5,0,0,102.0316941,86.07316494,0,0,105.9645157,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,1,25
0.5,0.5,0,0,102.0316941,74.03677943,0,0,105.9645157,1,25
0.5,0.5,0,0,102.0316941,118.0993797,0,0,105.9645157,1,25
1,0,0,0,102.0316941,0,0,0,195.9280204,1.5,25
0.5,0.5,0,0,102.0316941,86.07316494,0,0,195.9280204,1.5,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,195.9280204,1.5,25
0.5,0.5,0,0,102.0316941,74.03677943,0,0,195.9280204,1.5,25
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,60
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,40
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,25
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,0
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,-20
0.49,0.49,0.02,0,88.01604399,104.0473441,86.00039392,0,151.9801855,1,60
0.49,0.49,0.02,0,88.01604399,104.0473441,86.00039392,0,151.9801855,1,45
0.49,0.49,0.02,0,88.01604399,104.0473441,86.00039392,0,151.9801855,1,25
0.49,0.49,0.02,0,88.01604399,104.0473441,86.00039392,0,151.9801855,1,5
0.49,0.49,0.02,0,88.01604399,104.0473441,86.00039392,0,151.9801855,1,-10
1,0,0,0,90.03169405,0,0,0,186.9396855,5.49,30
1,0,0,0,90.03169405,0,0,0,186.9396855,3.74,30
1,0,0,0,90.03169405,0,0,0,186.9396855,1.21,30
0.415015641,0.584984359,0,0,90.03169405,104.0473441,0,0,186.9396855,1,30
0.952380952,0.047619048,0,0,88.01604399,90.03169405,0,0,151.9801855,1,20
1,0,0,0,186.0892089,0,0,0,286.9332984,1,25
1,0,0,0,186.0892089,0,0,0,286.9332984,1,84.14
1,0,0,0,186.0892089,0,0,0,286.9332984,1,60.3
1,0,0,0,186.0892089,0,0,0,286.9332984,1,39.5
1,0,0,0,186.0892089,0,0,0,286.9332984,1,21.1
1,0,0,0,280.0978295,0,0,0,286.9332984,1,25
1,0,0,0,280.0978295,0,0,0,286.9332984,1,84.14
1,0,0,0,280.0978295,0,0,0,286.9332984,1,60.3
1,0,0,0,280.0978295,0,0,0,286.9332984,1,39.5
1,0,0,0,280.0978295,0,0,0,286.9332984,1,21.1
1,0,0,0,322.1447797,0,0,0,286.9332984,1,25
1,0,0,0,322.1447797,0,0,0,286.9332984,1,84.14
1,0,0,0,322.1447797,0,0,0,286.9332984,1,60.3
1,0,0,0,322.1447797,0,0,0,286.9332984,1,39.5
1,0,0,0,322.1447797,0,0,0,286.9332984,1,21.1
1,0,0,0,306.131877,0,0,0,286.9332984,1,25
1,0,0,0,306.131877,0,0,0,286.9332984,1,84.14
1,0,0,0,306.131877,0,0,0,286.9332984,1,60.3
1,0,0,0,306.131877,0,0,0,286.9332984,1,39.5
1,0,0,0,306.131877,0,0,0,286.9332984,1,21.1
1,0,0,0,90.03169405,0,0,0,186.9396855,0.5,30
1,0,0,0,90.03169405,0,0,0,186.9396855,1.08,30
1,0,0,0,90.03169405,0,0,0,186.9396855,2.03,30
1,0,0,0,90.03169405,0,0,0,186.9396855,3.08,30
1,0,0,0,90.03169405,0,0,0,186.9396855,4.02,30
1,0,0,0,90.03169405,0,0,0,186.9396855,5.26,30
1,0,0,0,90.03169405,0,0,0,186.9396855,5.77,30
1,0,0,0,88.01604399,0,0,0,186.9396855,0.63,30
1,0,0,0,88.01604399,0,0,0,186.9396855,1.34,30
1,0,0,0,88.01604399,0,0,0,186.9396855,2.46,30
1,0,0,0,88.01604399,0,0,0,186.9396855,3.65,30
1,0,0,0,88.01604399,0,0,0,186.9396855,4.68,30
1,0,0,0,88.01604399,0,0,0,186.9396855,5.99,30
0.434782609,0.565217391,0,0,88.01604399,90.03169405,0,0,186.9396855,0.56,30
0.434782609,0.565217391,0,0,88.01604399,90.03169405,0,0,186.9396855,1.2,30
0.434782609,0.565217391,0,0,88.01604399,90.03169405,0,0,186.9396855,2.22,30
0.434782609,0.565217391,0,0,88.01604399,90.03169405,0,0,186.9396855,3.34,30
0.434782609,0.565217391,0,0,88.01604399,90.03169405,0,0,186.9396855,4.32,30
0.434782609,0.565217391,0,0,88.01604399,90.03169405,0,0,186.9396855,5.6,30
1,0,0,0,102.0316941,0,0,0,203.1468429,0.5,25
1,0,0,0,102.0316941,0,0,0,203.1468429,1,25
1,0,0,0,102.0316941,0,0,0,203.1468429,2,25
1,0,0,0,102.0316941,0,0,0,203.1468429,2.2,-25
1,0,0,0,102.0316941,0,0,0,203.1468429,2.2,0
1,0,0,0,102.0316941,0,0,0,203.1468429,2.2,10
1,0,0,0,102.0316941,0,0,0,203.1468429,2.2,20
1,0,0,0,102.0316941,0,0,0,203.1468429,2.2,25
0.428571429,0.571428571,0,0,88.01604399,104.0473441,0,0,151.9801855,1.32,23
0.244875944,0.755124056,0,0,88.01604399,104.0473441,0,0,151.9801855,1.32,23
0.233539095,0.308641975,0.45781893,0,88.01604399,104.0473441,102.0680796,0,151.9801855,1.32,23
0.248087432,0.327868852,0.424043716,0,88.01604399,104.0473441,99.06841391,0,151.9801855,1.32,23
0.244875944,0.755124056,0,0,88.01604399,104.0473441,0,0,94.01892283,1.32,23
0.244875944,0.755124056,0,0,88.01604399,104.0473441,0,0,193.9846269,1.056,23
0.244875944,0.755124056,0,0,88.01604399,104.0473441,0,0,155.9680291,1.32,23
1,0,0,0,102.0316941,0,0,0,105.9645157,1,25
0.83,0.17,0,0,102.0316941,90.06807956,0,0,105.9645157,1,25
0.73,0.27,0,0,102.0316941,90.06807956,0,0,105.9645157,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,1,25
0.29,0.71,0,0,102.0316941,90.06807956,0,0,105.9645157,1,25
1,0,0,0,102.0316941,0,0,0,105.9645157,1,25
0.8,0.2,0,0,102.0316941,118.0993797,0,0,105.9645157,1,25
0.7,0.3,0,0,102.0316941,118.0993797,0,0,105.9645157,1,25
0.6,0.4,0,0,102.0316941,118.0993797,0,0,105.9645157,1,25
0.5,0.5,0,0,102.0316941,118.0993797,0,0,105.9645157,1,25
0.39,0.61,0,0,102.0316941,118.0993797,0,0,105.9645157,1,25
1,0,0,0,102.0316941,0,0,0,105.9645157,1,25
0.8,0.2,0,0,102.0316941,174.1619799,0,0,105.9645157,1,25
0.7,0.3,0,0,102.0316941,174.1619799,0,0,105.9645157,1,25
0.6,0.4,0,0,102.0316941,174.1619799,0,0,105.9645157,1,25
0.43,0.57,0,0,102.0316941,174.1619799,0,0,105.9645157,1,25
0.346534653,0.653465347,0,0,102.0316941,174.1619799,0,0,105.9645157,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.25,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.5,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.8,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,1.5,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,2,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,2.5,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,3,25
0.5,0.5,0,0,102.0316941,174.1619799,0,0,105.9645157,0.25,25
0.5,0.5,0,0,102.0316941,174.1619799,0,0,105.9645157,0.5,25
0.5,0.5,0,0,102.0316941,174.1619799,0,0,105.9645157,0.75,25
0.5,0.5,0,0,102.0316941,174.1619799,0,0,105.9645157,1.25,25
0.5,0.5,0,0,102.0316941,174.1619799,0,0,105.9645157,1.5,25
0.5,0.5,0,0,102.0316941,174.1619799,0,0,105.9645157,1.8,25
0.5,0.5,0,0,102.0316941,174.1619799,0,0,105.9645157,2,25
0.6,0.4,0,0,102.0316941,174.1619799,0,0,105.9645157,0.27,25
0.6,0.4,0,0,102.0316941,174.1619799,0,0,105.9645157,0.5,25
0.6,0.4,0,0,102.0316941,174.1619799,0,0,105.9645157,0.75,25
0.6,0.4,0,0,102.0316941,174.1619799,0,0,105.9645157,1.26,25
0.6,0.4,0,0,102.0316941,174.1619799,0,0,105.9645157,1.51,25
0.6,0.4,0,0,102.0316941,174.1619799,0,0,105.9645157,1.8,25
0.6,0.4,0,0,102.0316941,174.1619799,0,0,105.9645157,2,25
1,0,0,0,102.0316941,0,0,0,105.9645157,0.26,25
1,0,0,0,102.0316941,0,0,0,105.9645157,0.53,25
1,0,0,0,102.0316941,0,0,0,105.9645157,0.78,25
1,0,0,0,102.0316941,0,0,0,105.9645157,1.26,25
1,0,0,0,102.0316941,0,0,0,105.9645157,1.6,25
1,0,0,0,102.0316941,0,0,0,105.9645157,2,25
1,0,0,0,102.0316941,0,0,0,195.9280204,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,195.9280204,1,25
1,0,0,0,102.0316941,0,0,0,94.01892283,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,94.01892283,1,25
1,0,0,0,102.0316941,0,0,0,94.01892283,0.0001,25
1,0,0,0,102.0316941,0,0,0,94.01892283,0.001,25
1,0,0,0,102.0316941,0,0,0,94.01892283,0.01,25
1,0,0,0,102.0316941,0,0,0,94.01892283,0.1,25
1,0,0,0,102.0316941,0,0,0,94.01892283,0.5,25
1,0,0,0,102.0316941,0,0,0,94.01892283,1,25
1,0,0,0,102.0316941,0,0,0,94.01892283,1.5,25
1,0,0,0,102.0316941,0,0,0,94.01892283,2,25
1,0,0,0,102.0316941,0,0,0,94.01892283,2.5,25
1,0,0,0,102.0316941,0,0,0,94.01892283,3,25
0.6,0.4,0,0,102.0316941,140.0238454,0,0,94.01892283,0.0001,25
0.6,0.4,0,0,102.0316941,140.0238454,0,0,94.01892283,0.001,25
0.6,0.4,0,0,102.0316941,140.0238454,0,0,94.01892283,0.01,25
0.6,0.4,0,0,102.0316941,140.0238454,0,0,94.01892283,0.1,25
0.6,0.4,0,0,102.0316941,140.0238454,0,0,94.01892283,1,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.118,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.565,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.992,25
1,0,0,0,102.0316941,0,0,0,151.9801855,1.1,25
1,0,0,0,102.0316941,0,0,0,151.9801855,1.6,25
1,0,0,0,102.0316941,0,0,0,151.9801855,2.07,25
1,0,0,0,102.0316941,0,0,0,151.9801855,2.5,25
1,0,0,0,102.0316941,0,0,0,151.9801855,2.91,25
1,0,0,0,102.0316941,0,0,0,151.9801855,3.29,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.013004,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.017162,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.026315,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.034321,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.045535,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.067611,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.091156,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.11718,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.24923,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.4985,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.7446,25
1,0,0,0,102.0316941,0,0,0,151.9801855,0.9985,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.0075544,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.011286,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.017154,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.02889,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.043099,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.060684,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.075625,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.094784,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.11365,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.14063,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.17155,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.27319,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.401,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.49846,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.60459,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.75077,25
1,0,0,0,102.0316941,0,0,0,420.1687741,0.99692,25
1,0,0,0,102.0316941,0,0,0,420.1687741,1.1506,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.0072902,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.013732,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.025681,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.042188,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.065862,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.096676,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.10644,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.14682,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.23745,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.36501,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.49846,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.58899,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.74769,25
1,0,0,0,102.0316941,0,0,0,325.1693832,0.99692,25
1,0,0,0,102.0316941,0,0,0,325.1693832,1.1301,25
1,0,0,0,102.0316941,0,0,0,94.01892283,1,25
1,0,0,0,102.0316941,0,0,0,105.9645157,1,25
1,0,0,0,102.0316941,0,0,0,151.9801855,1,25
1,0,0,0,102.0316941,0,0,0,195.9280204,1,25
1,0,0,0,102.0316941,0,0,0,155.9680291,1,25
1,0,0,0,102.0316941,0,0,0,286.9332984,1,25
1,0,0,0,102.0316941,0,0,0,305.9584484,1,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,94.01892283,1,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,105.9645157,1,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,151.9801855,1,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,195.9280204,1,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,155.9680291,1,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,286.9332984,1,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,305.9584484,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,94.01892283,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,151.9801855,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,195.9280204,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,155.9680291,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,286.9332984,1,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,305.9584484,1,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,94.01892283,0.0122242,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,94.01892283,0.0091656,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,94.01892283,0.0061081,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,94.01892283,0.0030546,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,94.01892283,0.0021416,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,94.01892283,0.0012241,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,105.9645157,0.0122354,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,105.9645157,0.0091724,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,105.9645157,0.0061158,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,105.9645157,0.0030571,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,105.9645157,0.0021416,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,105.9645157,0.0012204,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,151.9801855,0.0128101,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,151.9801855,0.0096045,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,151.9801855,0.0064,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,151.9801855,0.0031995,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,151.9801855,0.0022439,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,151.9801855,0.0012808,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,155.9680291,0.0123262,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,155.9680291,0.0092405,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,155.9680291,0.0061601,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,155.9680291,0.0030787,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,155.9680291,0.0021585,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,155.9680291,0.0012352,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,286.9332984,0.0122583,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,286.9332984,0.0091886,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,286.9332984,0.0061135,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,286.9332984,0.0030597,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,286.9332984,0.0021463,25
0.5,0.5,0,0,102.0316941,104.0473441,0,0,286.9332984,0.0012243,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,94.01892283,0.0114372,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,94.01892283,0.008574,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,94.01892283,0.005714,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,94.01892283,0.0028564,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,94.01892283,0.002,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,94.01892283,0.0011429,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.0113899,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.0085663,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.0057084,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.0028556,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.002,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,105.9645157,0.0011422,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,151.9801855,0.0117191,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,151.9801855,0.0087841,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,151.9801855,0.0058547,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,151.9801855,0.0029257,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,151.9801855,0.0020526,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,151.9801855,0.0011722,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,155.9680291,0.0113827,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,155.9680291,0.0085329,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,155.9680291,0.0056864,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,155.9680291,0.0028426,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,155.9680291,0.0019935,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,155.9680291,0.0011416,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,286.9332984,0.0114257,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,286.9332984,0.0085623,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,286.9332984,0.0057067,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,286.9332984,0.0028534,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,286.9332984,0.002,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,286.9332984,0.001143,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0006436,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.001438,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0021288,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0024692,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0031296,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0037691,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0045901,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0051895,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0059601,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0068553,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.0079442,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.010341,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.011804,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.013662,25
1,0,0,0,102.0316941,0,0,0,286.9332984,0.015681,25
0.5,0.5,0,0,88.01604399,90.03169405,0,0,511.9074775,0.5,25
0.5,0.5,0,0,88.01604399,90.03169405,0,0,511.9074775,0.5,30
0.5,0.5,0,0,88.01604399,90.03169405,0,0,511.9074775,0.5,40
0.5,0.5,0,0,88.01604399,90.03169405,0,0,511.9074775,0.5,50
0.5,0.5,0,0,88.01604399,90.03169405,0,0,511.9074775,0.5,60
0.5,0.5,0,0,88.01604399,90.03169405,0,0,589.9027803,0.5,25
0.5,0.5,0,0,88.01604399,90.03169405,0,0,589.9027803,0.5,30
0.5,0.5,0,0,88.01604399,90.03169405,0,0,589.9027803,0.5,40
0.5,0.5,0,0,88.01604399,90.03169405,0,0,589.9027803,0.5,50
0.5,0.5,0,0,88.01604399,90.03169405,0,0,589.9027803,0.5,60
0.5,0.5,0,0,88.01604399,90.03169405,0,0,569.9129568,0.5,25
0.5,0.5,0,0,88.01604399,90.03169405,0,0,569.9129568,0.5,30
0.5,0.5,0,0,88.01604399,90.03169405,0,0,569.9129568,0.5,40
0.5,0.5,0,0,88.01604399,90.03169405,0,0,569.9129568,0.5,50
0.5,0.5,0,0,88.01604399,90.03169405,0,0,569.9129568,0.5,60
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,59.9
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,49.85
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,40.22
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,29.79
0.5,0.5,0,0,88.01604399,90.03169405,0,0,151.9801855,1,25.05
0.3,0.7,0,0,88.01604399,118.0629942,0,0,151.9801855,1,-40.1005
0.3,0.7,0,0,88.01604399,118.0629942,0,0,151.9801855,1,-35.1534
0.3,0.7,0,0,88.01604399,118.0629942,0,0,151.9801855,1,-24.9811
0.3,0.7,0,0,88.01604399,118.0629942,0,0,151.9801855,1,-15.0823
0.3,0.7,0,0,88.01604399,118.0629942,0,0,151.9801855,1,-5.04707
0.5,0.5,0,0,88.01604399,118.0629942,0,0,151.9801855,1,-40
0.5,0.5,0,0,88.01604399,118.0629942,0,0,151.9801855,1,-20
0.5,0.5,0,0,88.01604399,118.0629942,0,0,151.9801855,1,0
0.5,0.5,0,0,88.01604399,118.0629942,0,0,151.9801855,1,20
0.5,0.5,0,0,88.01604399,102.0316941,0,0,151.9801855,1,-40
0.5,0.5,0,0,88.01604399,102.0316941,0,0,151.9801855,1,-20
0.5,0.5,0,0,88.01604399,102.0316941,0,0,151.9801855,1,0
0.5,0.5,0,0,88.01604399,102.0316941,0,0,151.9801855,1,20
0.25,0.75,0,0,88.01604399,86.03677943,0,0,94.01892283,1.5,-40
0.25,0.75,0,0,88.01604399,86.03677943,0,0,94.01892283,1.5,-20
0.25,0.75,0,0,88.01604399,86.03677943,0,0,94.01892283,1.5,0
0.25,0.75,0,0,88.01604399,86.03677943,0,0,94.01892283,1.5,20
1,0,0,0,102.0316941,0,0,0,151.9801855,1,-40
1,0,0,0,102.0316941,0,0,0,151.9801855,1,-20
1,0,0,0,102.0316941,0,0,0,151.9801855,1,0
1,0,0,0,102.0316941,0,0,0,151.9801855,1,20
0.3,0.7,0,0,88.01604399,118.0629942,0,0,94.01892283,1,-20.0902
0.3,0.7,0,0,88.01604399,118.0629942,0,0,94.01892283,1,-15.1569
0.3,0.7,0,0,88.01604399,118.0629942,0,0,94.01892283,1,-10.1208
0.3,0.7,0,0,88.01604399,118.0629942,0,0,94.01892283,1,-5.08477
0.3,0.7,0,0,88.01604399,118.0629942,0,0,94.01892283,1,-0.0487
0.3,0.7,0,0,88.01604399,118.0629942,0,0,144.0017749,1,-39.6179
0.3,0.7,0,0,88.01604399,118.0629942,0,0,144.0017749,1,-35.0957
0.3,0.7,0,0,88.01604399,118.0629942,0,0,144.0017749,1,-25.5374
0.3,0.7,0,0,88.01604399,118.0629942,0,0,144.0017749,1,-19.5763
0.3,0.7,0,0,88.01604399,118.0629942,0,0,144.0017749,1,-9.50419
0.3,0.7,0,0,88.01604399,118.0629942,0,0,193.9846269,0.5,-20.193
